Session,Group,Recording Path,Model,BER
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_5/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_5/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_5/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_8/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_8/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_8/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_8/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_10/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_10/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.4667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_10/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_10/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_4/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_4/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_4/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.5000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_4/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.5333
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_9/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.4333
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_9/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_9/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_9/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.4667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.2667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2333
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.2667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_6/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.2667
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.4000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3000
printer,p106,/media/storage/hadleigh/stegaphone_data/final_rec//p106/timbre/sample_1/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.3333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.4000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_7/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.3000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.4667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_2/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.5000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.2667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_3/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.2667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.5333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_5/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.5000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.3667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_8/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.3000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.3333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_10/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.3333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.4667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_4/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_9/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.6333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_6/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.5667
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_printer_recording_iPhone_Microphone.wav,timbre,0.5333
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_printer_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.5000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_printer_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
printer,p107,/media/storage/hadleigh/stegaphone_data/final_rec//p107/timbre/sample_1/watermarked_printer_recording_Yeti_Stereo_Microphone.wav,timbre,0.4333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_7/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.3667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_7/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_7/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.4000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_7/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.6000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_2/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_2/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.1667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_2/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.2333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_2/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.2333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_3/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_3/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_3/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.2000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_3/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.3333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_5/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.4333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_5/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_5/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.3333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_5/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.3333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_8/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_8/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.1667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_8/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.2000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_8/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.1667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_10/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_10/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_10/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.2667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_10/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.3000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_4/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.4000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_4/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.4000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_4/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.4333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_4/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.3667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_9/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_9/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.1667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_9/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.1333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_9/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.1333
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_6/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.4000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_6/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_6/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.4000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_6/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.4000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_1/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_1/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.3000
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_1/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.3667
lounge,p102,/media/storage/hadleigh/stegaphone_data/final_rec//p102/timbre/sample_1/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.3000
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_7/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2667
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_7/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.1667
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_7/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.2667
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_7/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.2000
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_2/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2000
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_2/watermarked_lounge_recording_Fifine_USB_PnP_Audio_Device.wav,timbre,0.2333
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_2/watermarked_lounge_recording_Yeti_Stereo_Microphone.wav,timbre,0.2333
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_2/watermarked_lounge_recording_USB_Lavalier_Microphone.wav,timbre,0.2333
lounge,p103,/media/storage/hadleigh/stegaphone_data/final_rec//p103/timbre/sample_3/watermarked_lounge_recording_iPhone_Microphone.wav,timbre,0.2333
